,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6479870318,0.2919030171,0.6772075748,0.2625373291,0.6444006393,0.2544267818,0.7688496122,0.285661831,0.64223365,0.272396147,0.8237637592,0.4124052571,0.6381799497,0.427100873,0.8847890281,0.6191120717,0.5077067015,0.5169256163,0.6695547753,0.6318039084,0.3450384159,0.5250965123,0.8216812128,0.9198788929,0.5952763929,0.7883280916,0.6689116908,1.082081524,0.2868843728,0.5945204303,0.6104696446,1.075100726,0.2974510462,1.036037866
0.6502896821,0.2844800096,0.6783817737,0.2598956475,0.6461210251,0.2530026294,0.758982009,0.2915225641,0.6442138119,0.2750104813,0.8126674322,0.4218657496,0.6320087604,0.4541256926,0.8891658542,0.620392009,0.5030578969,0.5156630641,0.6661683279,0.6327113437,0.3522804572,0.5179530687,0.8114480726,0.9235652696,0.593464304,0.8139355928,0.66674095,1.086542068,0.2868942899,0.6315308409,0.6046320158,1.135388917,0.2421067127,1.077764968
0.6514919018,0.290099969,0.6767429304,0.2639885221,0.6442534822,0.2546692352,0.7730774787,0.2905109915,0.6391667114,0.2732894962,0.8192994548,0.4226663542,0.6355953903,0.43102527,0.8685517443,0.6252390816,0.4977532724,0.5179811062,0.63324674,0.5934878967,0.3532175183,0.5351078612,0.8222812623,0.8533691278,0.5933537242,0.7955903747,0.5773584908,0.9396866923,0.300435377,0.6082603217,0.4648780118,0.9611060517,0.2342833489,1.092283989
0.6484169403,0.2888686975,0.6741113403,0.268361412,0.6470708235,0.2548926851,0.7767877449,0.2909281492,0.6426890648,0.2675238089,0.8210919293,0.4262518926,0.6344799791,0.4503005506,0.869778824,0.629388495,0.4564093003,0.5317186932,0.5629818484,0.5574468942,0.3509279633,0.5336978358,0.8053989359,0.8986979805,0.5962613158,0.74527175,0.6636433917,1.075671313,0.3294345396,0.6220700354,0.5946497027,1.134412652,0.5053707152,0.9716859315
0.6485339844,0.2896019061,0.676097842,0.2621999511,0.6541495119,0.2524541964,0.7736566503,0.2854970989,0.6409339051,0.2670969388,0.8260349522,0.4195743034,0.6407547554,0.4430140187,0.8660660249,0.629914854,0.465663717,0.51359166,0.5525087531,0.5517837559,0.3572873104,0.5344095589,0.8098777453,0.911867795,0.6214237676,0.7572200877,0.4964230905,0.8490870781,0.3711991888,0.6570392119,0.3626691674,0.992398202,0.4945171334,0.9704960602
0.6478516434,0.2826029509,0.6690162388,0.2587078542,0.6556515452,0.2454439001,0.7504628952,0.2728160358,0.6436282503,0.2538735499,0.8181230029,0.4219967456,0.6640389513,0.4144851101,0.8541545998,0.6486523154,0.497662784,0.5155581636,0.5674528143,0.5850824299,0.371160734,0.5555103985,0.8334588392,0.7999597987,0.6034353048,0.7961066057,0.541583577,0.8783209884,0.3617065055,0.6488448661,0.438044,0.9641307826,0.3821701874,1.015315981
0.6445725604,0.2804048293,0.6619978229,0.2541477813,0.643481006,0.2457291254,0.7577752575,0.2835579636,0.646361095,0.2534752208,0.8087866981,0.4253714681,0.6673719299,0.4147675425,0.8621316717,0.6179716504,0.4929514896,0.5206794392,0.6202953469,0.629289543,0.3626056599,0.5803421156,0.7609198613,0.8113663558,0.6058522774,0.8130852579,0.4860499193,0.8494551939,0.3619659587,0.6419545828,0.2294365849,1.022497128,0.393337567,0.9428345028
0.6304998426,0.282495793,0.661454197,0.2542844499,0.6436119284,0.2389891794,0.7400663465,0.2796111942,0.6496662593,0.2524221704,0.8050677813,0.4214462869,0.6552372239,0.4066985479,0.8135784016,0.6109639129,0.4852702645,0.514014489,0.6050156619,0.6385370173,0.3586373654,0.5619959046,0.7522709351,0.8855002486,0.551248851,0.8254667318,0.4490547254,0.801070128,0.3068799926,0.597665814,0.4349878627,0.9190050285,0.3886247757,1.001368974
0.6356010919,0.2793452316,0.6718106891,0.2574606158,0.6445592071,0.236210541,0.7520562846,0.2901399293,0.6398877467,0.2531984802,0.7986815746,0.4224394317,0.6520263694,0.4018946201,0.7138133012,0.6400801044,0.4684898696,0.4771603078,0.5685734137,0.5759077316,0.371952804,0.5636609445,0.7364315486,0.8252791087,0.5584781088,0.7420585533,0.4249899155,0.7819041835,0.3197478589,0.5872646535,0.2310926831,1.019253549,0.3828947563,1.005335233
0.6341427764,0.2685337413,0.6667108888,0.252447817,0.6456415663,0.2247237392,0.7510533157,0.2818660019,0.6459788163,0.2402938071,0.8050026638,0.4210451011,0.6506651236,0.393870204,0.8370314108,0.6321204466,0.4791377342,0.4924659346,0.5456769142,0.5758414977,0.3763898115,0.5546407465,0.7321644479,0.8191760103,0.5980344097,0.7467222199,0.402273423,0.7509681068,0.3684047887,0.6634627959,0.2283764776,1.033425637,0.3774836815,1.018796238
0.6348349714,0.2643842116,0.670067867,0.246971927,0.6442134464,0.2265902196,0.7614540321,0.2844692408,0.644663024,0.243519809,0.8027328202,0.418603437,0.6446119524,0.3973653499,0.7076792253,0.6468763042,0.4926942077,0.4901771947,0.5639813944,0.6297670258,0.3585599591,0.5501279175,0.7471641804,0.8731962766,0.5647136288,0.73567953,0.4224056882,0.8015427991,0.3074685416,0.5953520343,0.2224777533,1.023580561,0.2878282859,1.027309554
0.6308353624,0.2640004845,0.665778379,0.2475362351,0.6433637022,0.2210041397,0.7522199126,0.2783637634,0.6464945333,0.2432747042,0.8052079367,0.4177516382,0.6520675926,0.3865725991,0.7066399114,0.6279258802,0.4946500105,0.4980536204,0.5555164448,0.5739411838,0.366159845,0.5644453694,0.7527402073,0.8948520359,0.6098034224,0.7409226978,0.4454464745,0.8090982103,0.3646230243,0.6782576862,0.2390209005,1.021016149,0.3724456952,1.010469865
0.6350146852,0.2670948471,0.6687124898,0.2482350227,0.6461015323,0.2268875236,0.744936161,0.2743082158,0.644628946,0.2460592544,0.8047389488,0.4173421631,0.6416546491,0.4001493912,0.8249705756,0.6291110463,0.4860608698,0.4979710238,0.5691358422,0.5909077599,0.3563726755,0.5690962721,0.7462972014,0.8866821047,0.5540719705,0.7490026368,0.55821086,1.068975285,0.3091096936,0.6050983632,0.4606185201,0.99081033,0.2922509301,1.023511248
0.6322241804,0.2751651447,0.6660450813,0.2558940078,0.644278582,0.2346600027,0.7506627907,0.2695905683,0.6470177832,0.2518436596,0.8108285226,0.4212704317,0.6684240738,0.3873615611,0.8239906493,0.6319831076,0.4933045977,0.3877316907,0.5529857976,0.5882987679,0.4414567957,0.3303791235,0.7582606369,0.8754631072,0.5967643641,0.7266037442,0.5055891438,0.817277416,0.3216300475,0.5991567075,0.4289551421,0.9087369346,0.2486035205,1.050822667
0.6361536664,0.281633716,0.6665215789,0.2581475737,0.645621797,0.2448320042,0.7536852304,0.2761377119,0.6490580099,0.2602134475,0.810910193,0.4162643526,0.6656217965,0.3982254491,0.8286134612,0.6331534231,0.520505317,0.4828933872,0.5478717177,0.5874867248,0.4367086334,0.5375037781,0.745978174,0.7937513443,0.5965956974,0.7289497991,0.4253942289,0.7944829572,0.3234853373,0.6079761391,0.2260730239,1.039826914,0.2349593278,1.068930484
0.6520158512,0.2685612383,0.6732389899,0.258274395,0.6458739084,0.245875225,0.7594010412,0.275502884,0.6430599606,0.2615361393,0.8245628335,0.4159401068,0.6796542295,0.4029460145,0.8335563886,0.6329828948,0.5123968876,0.4987654241,0.5588781239,0.5830410294,0.450836754,0.5475009418,0.8109361099,0.8903867422,0.6244481287,0.7342862353,0.4847721144,0.8586209813,0.3609030479,0.646007622,0.226814411,1.024063622,0.3739220185,0.9804988322
0.6374837304,0.2821951395,0.6694409736,0.2573559436,0.6483822964,0.2438921186,0.7583052769,0.2799029765,0.6478180737,0.2589500195,0.8163982658,0.4172675792,0.7237020225,0.4225728175,0.8387163993,0.6326272324,0.5583205112,0.496382611,0.6143011871,0.6637129829,0.4142165852,0.5573749963,0.7649017122,0.8711695244,0.6614314128,0.7333651133,0.5269980635,0.9372935462,0.3730954864,0.6125625333,0.4132587696,0.9556322605,0.3840529956,0.99053389
0.6383227541,0.2853456638,0.6743455072,0.2579048345,0.6471172659,0.248322853,0.7681192832,0.2867769941,0.6476288009,0.2640306173,0.8217524378,0.419445686,0.6851957646,0.4182294983,0.8564154666,0.6395132656,0.5638455153,0.5103313011,0.6343809083,0.6810633824,0.4160290377,0.561372068,0.7981053753,0.8752941992,0.5931846845,0.8028303708,0.5181569422,0.9306552308,0.3359908501,0.612712588,0.4152093082,0.957053349,0.3767416626,1.017854918
0.6501802804,0.2733941233,0.6774171396,0.2578571223,0.6686394465,0.2437983023,0.7629317866,0.2941924861,0.6977383237,0.2666256307,0.8160688418,0.4208941645,0.6796667534,0.4200293,0.8675062536,0.6446515948,0.5507046323,0.5034264306,0.5820909344,0.6949677894,0.3550873267,0.5948554236,0.797963725,0.8887930572,0.5950550254,0.8089451907,0.5135013157,0.8917705571,0.3719959427,0.6538575762,0.4339404989,0.9894098735,0.378474275,1.023959396
0.6366240672,0.2771654117,0.6796988722,0.254106568,0.6489810072,0.2400806108,0.7616032144,0.2872986082,0.6492138744,0.2596562567,0.8151432155,0.4258091873,0.6836510062,0.4089249488,0.8757672366,0.6474775507,0.5386108554,0.5205105659,0.5795940165,0.6276466083,0.4320349053,0.555246128,0.7646941118,0.8905155118,0.6004196716,0.8184472677,0.5198195825,0.9042531074,0.3405469865,0.6128247678,0.4226551993,0.9545509324,0.3803122016,1.006371895
0.6390471625,0.2821196743,0.6781987907,0.2563396589,0.649175373,0.2465364454,0.7567338099,0.2865512022,0.6462314027,0.2628533268,0.8205067685,0.430662029,0.6428000973,0.4489919709,0.8717907783,0.653768605,0.4778755481,0.5175470768,0.5858245081,0.6904217217,0.3691889071,0.5801324015,0.8025663599,0.8861572746,0.5937833044,0.8307115811,0.6121453172,1.079899863,0.3700341847,0.6392820385,0.5963440535,1.127097871,0.3940395196,1.015946965
0.6500362051,0.2738334072,0.6766789729,0.2577385513,0.6620039383,0.2416898447,0.7557348583,0.2918335782,0.6511761595,0.2588139916,0.8204833413,0.4379433831,0.6763029024,0.4179388849,0.8728869397,0.6669276048,0.4889453098,0.5214687526,0.6309945008,0.6888279253,0.3650845674,0.5821437231,0.8353181089,0.8364162835,0.6088087169,0.806009211,0.5532213575,0.8298068659,0.4019396815,0.6494542182,0.4414430189,0.9782270674,0.3969888335,1.023099286
0.6392939248,0.2792291579,0.6822262337,0.2561212081,0.6507505257,0.2430729371,0.7642906241,0.2933785801,0.6458693237,0.2637549931,0.826038997,0.4330546506,0.644579969,0.4511697178,0.843534247,0.6793026201,0.4828927433,0.5219316297,0.5734497091,0.759425214,0.3672859956,0.6103948798,0.8337560887,0.8543180671,0.6059056163,0.8230290401,0.5859350472,0.9614557249,0.3640095214,0.6298317619,0.4504243762,0.9599896046,0.3800602822,1.030083932
0.6500118085,0.2731128054,0.686747922,0.258283338,0.6661317525,0.24185823,0.7674288471,0.2944197104,0.6870549358,0.2635784731,0.8288310752,0.4406727149,0.6751680068,0.4247361739,0.8556962941,0.688495114,0.4890606004,0.516732493,0.628778742,0.7194770412,0.3572961013,0.5881404827,0.8368115833,0.8565175171,0.6374592716,0.8026709649,0.5884858773,0.9449859055,0.3838344826,0.6601677584,0.4647627842,0.9665392617,0.3627784948,1.015548704
0.6532287004,0.2756608204,0.6882054588,0.2582772264,0.6699810279,0.2460345124,0.7621594681,0.2923629108,0.688583452,0.2737437791,0.8359797084,0.4399926152,0.6506749869,0.4605006009,0.8535538462,0.6892240007,0.476767861,0.5202348291,0.5754291009,0.7769534981,0.3670397621,0.6018045304,0.828166444,0.8371784771,0.6140497631,0.8106404353,0.4955103759,0.8302921785,0.3519893472,0.6336188904,0.2259316203,1.029308779,0.3823912172,1.002255793
0.652196899,0.2763161171,0.6921911189,0.2588273332,0.6747200526,0.2449370324,0.7578167739,0.3027301026,0.6916977714,0.269263672,0.832869962,0.4434278565,0.6421718672,0.4583209863,0.8512199064,0.6959533147,0.5035216808,0.5201450477,0.6455215536,0.7250789044,0.3744143429,0.5933355079,0.8356030646,0.8351736285,0.6142557855,0.8072161371,0.5776358727,0.9455900675,0.3615506261,0.6432236648,0.4559119258,0.954262465,0.3836026433,0.9949446989
0.6417203673,0.272135951,0.6866569387,0.2539628149,0.6649038653,0.2446304969,0.7606266064,0.2944070987,0.651213761,0.2591388915,0.828124807,0.4461874214,0.6478497657,0.4558661346,0.8494275609,0.6951527577,0.5684128596,0.5063942236,0.5703669114,0.7456171087,0.4297235907,0.5471012966,0.8332058075,0.83131033,0.6222165438,0.79798975,0.5486838493,0.8333906132,0.355400822,0.6332163433,0.4174684439,0.967706334,0.3699353592,0.9998991554
0.6509200738,0.2732975486,0.6802198418,0.2583005314,0.6635615037,0.2422786755,0.7540431282,0.3037188365,0.6522495607,0.2635854419,0.829091972,0.4516454244,0.6516661885,0.4538308724,0.8362056309,0.691828959,0.5031627148,0.5076542099,0.6600672948,0.7084161706,0.3626723104,0.5842811678,0.8278390257,0.8298062925,0.6045754744,0.789707362,0.5458998699,0.8481752121,0.3173229045,0.6474290741,0.4238492988,0.9771930284,0.3784248815,0.997808855
0.644811313,0.2796877009,0.6749652898,0.2561627665,0.6537747661,0.2489195594,0.7554940046,0.30180088,0.6476961481,0.2734206357,0.8055966459,0.4438029535,0.6449374299,0.4604193023,0.8717906002,0.6916024274,0.500184022,0.5222885834,0.6406077355,0.718863627,0.3780884376,0.5794352823,0.7453269732,0.8838612845,0.6063377941,0.8710412769,0.4709047844,0.8298502377,0.3465127908,0.6542270428,0.3559187488,1.008960919,0.3851191292,1.005954583
0.6478333195,0.283256031,0.6721267682,0.2583252527,0.6491877504,0.2532578251,0.7591584053,0.3014795919,0.6487787354,0.2743984697,0.8227584807,0.4455507875,0.6547627783,0.4613195165,0.8377379703,0.6954954941,0.4961030544,0.5195873844,0.6644910412,0.7104794494,0.3591913175,0.58507606,0.8351172455,0.8313723213,0.5959281921,0.8056924031,0.5618499615,0.8362972937,0.352568927,0.6466503712,0.4371319811,0.9715750629,0.3803989414,1.000776745
0.647729523,0.2867268415,0.6761852452,0.2611777755,0.6554808246,0.2516846688,0.7576409453,0.2989407872,0.646919577,0.2712874283,0.8233124792,0.4458247777,0.6496616319,0.4584466091,0.8319555498,0.6968871561,0.5033970176,0.5270742523,0.6613267108,0.7232275838,0.3770918642,0.5968287613,0.7434717616,0.8299890944,0.5681938624,0.8341907719,0.4136595819,0.7916754019,0.3495205998,0.6388080958,0.3462167937,1.021462521,0.3788699199,1.020089999
0.6459337227,0.2829591279,0.6702438514,0.2644774812,0.6487676309,0.2551649343,0.7539805749,0.3050878651,0.6504036814,0.2718909891,0.8274202996,0.4422782275,0.6462559681,0.4466954391,0.8322930317,0.6936647536,0.5097408675,0.5258175074,0.6628361268,0.7105921734,0.3958953976,0.5793116563,0.830391292,0.8180040577,0.5986479711,0.7999443025,0.5651433922,0.8131149294,0.3114575189,0.6133932863,0.4402581852,0.9779304945,0.4836770366,0.9736071857
0.6465418645,0.2786623785,0.6734080092,0.2584624989,0.6494458677,0.2499759618,0.746854072,0.3063254721,0.6492610052,0.2699967989,0.8227471953,0.4421808018,0.6479777548,0.4501746409,0.8331377237,0.6946224826,0.4910528544,0.5170038053,0.666326649,0.710793729,0.3915254541,0.5874878343,0.8397891401,0.8175536192,0.5972623807,0.8071875813,0.5618406548,0.815967618,0.3240329468,0.6057114954,0.4334471363,0.9779147904,0.4714288786,0.9740376553
0.6484898463,0.2797987922,0.6665594068,0.2620846839,0.6484541578,0.2488819978,0.7434610588,0.303943446,0.6490493006,0.259957906,0.8142613697,0.4441079611,0.6583738847,0.4065940866,0.8612816028,0.6908018134,0.519581637,0.5146745306,0.6253991176,0.714114747,0.3737050451,0.5712424679,0.7529728668,0.8187124324,0.6040519035,0.8102073546,0.3982280405,0.7778857487,0.3384043029,0.6116408461,0.3485966471,1.039990038,0.4004636349,1.005879442
0.6344617777,0.27664333,0.6667263443,0.2586563274,0.6453326259,0.2406216762,0.737810326,0.2893343429,0.6475505328,0.2537085673,0.8174140639,0.4356926424,0.7166225511,0.4071023733,0.8295310722,0.6726986827,0.5509480725,0.5020778451,0.6632844984,0.7098902568,0.4284942043,0.5313400437,0.8465050742,0.8242618367,0.6585762974,0.8086114159,0.5563482589,0.9420587611,0.3695088175,0.7135500778,0.4449011677,0.9741422601,0.3801764125,1.020441456
0.6349478482,0.2781225717,0.6679986516,0.2591039049,0.6457378725,0.2394384812,0.7460066778,0.2984454703,0.6467284989,0.2523145744,0.8164096301,0.435652368,0.7242142254,0.4098924821,0.8287004181,0.6660105888,0.5538346828,0.4985515042,0.6498239421,0.7136999247,0.4360789335,0.518652744,0.7512890578,0.817040864,0.6040734094,0.7385044067,0.4748329207,0.8074821591,0.3443453841,0.6167426845,0.217507752,1.046525275,0.2268236973,1.044298273
0.6351632627,0.2779466157,0.6688004189,0.2594762795,0.6463854471,0.2409447244,0.7461385704,0.2987970582,0.6479680343,0.2537039356,0.8172000104,0.4346263257,0.7300007408,0.4028690415,0.8252724154,0.6624334633,0.5443517021,0.4858871984,0.6429921421,0.6943123641,0.4376392992,0.5184283993,0.7429899849,0.8027494136,0.5918212939,0.7135307767,0.4075702266,0.7791305225,0.3499056003,0.6156697453,0.2447259287,1.025300517,0.2247861461,1.039701165
0.63560281,0.2784030138,0.6666468758,0.2587832699,0.6451556989,0.2412203097,0.7463077464,0.2891035167,0.6495969954,0.2569748165,0.8184548797,0.4228963741,0.6751391869,0.392394599,0.8224617108,0.6567319822,0.5640558988,0.4445553964,0.6088556408,0.721649687,0.4180652195,0.5384403654,0.8335943074,0.8046842642,0.5608094027,0.7320690229,0.5618128461,0.9414017129,0.3277697396,0.5905282717,0.4502663622,0.9783365334,0.2435945532,1.030321943
0.6354728775,0.2719995793,0.6684787431,0.2588488904,0.645411432,0.2351086823,0.7384925659,0.2854295971,0.6471065269,0.2507744831,0.8144802138,0.4233209162,0.6654011192,0.3863143847,0.8235914104,0.6499167552,0.5080354473,0.4103853134,0.6015647413,0.7314806553,0.3656867979,0.5661042556,0.7515085105,0.7529069731,0.6055089732,0.7152672309,0.3994361492,0.7817089858,0.3281645311,0.5742723326,0.3464826795,1.038662231,0.2469027998,1.034922059
0.63686392,0.2738827311,0.6751189538,0.2565271511,0.6505164339,0.2383389628,0.7571722246,0.2942913219,0.6829471884,0.2693143392,0.8124623793,0.4314986042,0.721494517,0.3929917846,0.8660540117,0.6443675322,0.5692442447,0.4264035256,0.6010983686,0.696564542,0.4471821265,0.4477989281,0.7472233177,0.7561837288,0.6551100419,0.7190421756,0.4056411699,0.7864396062,0.3445215522,0.6150417699,0.3532905467,1.033331504,0.3909272628,1.03436855
0.6505267203,0.272545039,0.673368697,0.2609528122,0.6500717935,0.2439570214,0.7366480447,0.2907340053,0.6486132692,0.2557842326,0.8031413699,0.4257706322,0.7207287666,0.3804884662,0.8633035482,0.6421614077,0.5702389854,0.4401873528,0.5644437896,0.6624575762,0.5202430992,0.4619882759,0.7454149033,0.7939820222,0.6070978354,0.717201223,0.3999711122,0.7360891795,0.3326757149,0.6151847295,0.2223739327,1.044835606,0.2389204715,1.032832422
0.64648526,0.2814415364,0.6756611956,0.2655862939,0.655082146,0.2478361003,0.7380148724,0.303729771,0.6467625009,0.2628839928,0.800641802,0.4227080364,0.7242478638,0.3958098366,0.8461243114,0.6372094062,0.5622027257,0.4699394335,0.573109547,0.6779342174,0.4358729826,0.529316374,0.7307350329,0.7458346859,0.5984249672,0.7054368451,0.4027303703,0.7453023314,0.3396255701,0.6150326413,0.2340805633,1.026086644,0.3865289957,1.004116921
0.6462203668,0.2847622081,0.6747716948,0.2661723497,0.658915208,0.2509849832,0.7413859511,0.2991800469,0.6419037474,0.2635944344,0.7935786804,0.4173739652,0.7280431258,0.3954004159,0.8384114425,0.6344857766,0.5736748662,0.483569713,0.6261536855,0.7332179617,0.4090140562,0.5365614266,0.7313360073,0.74888217,0.6011665266,0.7039289907,0.4041291508,0.7381189151,0.3365390347,0.6143137416,0.2270376376,1.039117534,0.3847913195,1.000437818
0.6446941854,0.2865909868,0.6748352923,0.2689973853,0.6581293321,0.2547684303,0.7468919406,0.3059104197,0.6442663864,0.2659135069,0.7971941543,0.4156682276,0.7224817462,0.4007789053,0.8314422708,0.6414587241,0.5412436793,0.5072417197,0.6088077558,0.7215158237,0.3763062476,0.6119567361,0.7437556569,0.7497369816,0.5998412904,0.7196695078,0.4089054004,0.7522802835,0.3371695582,0.6079608952,0.2433535802,1.025984164,0.3982591221,1.000222315
0.6429672148,0.2937588822,0.6742996984,0.2740385944,0.6455889193,0.2622701197,0.7499853447,0.2978566587,0.6443620044,0.2708884312,0.7921042183,0.4065819473,0.7272946361,0.4047854655,0.8243935646,0.6383315382,0.5428727035,0.5191017502,0.6176631298,0.7350944502,0.4427576445,0.5488031736,0.7554560209,0.757527099,0.6553992501,0.7253991856,0.403574873,0.7483238042,0.3295434625,0.6072506144,0.3553128502,0.9990451221,0.4042192619,0.9985210163
0.6420909607,0.3000692573,0.6685129548,0.275739979,0.644652606,0.2622364579,0.7512539634,0.3011565845,0.6483031043,0.2672024985,0.8065992037,0.4123513957,0.6652920385,0.3941636624,0.8142894145,0.6456205848,0.5569756258,0.5172311756,0.5766280356,0.7039863052,0.4205646329,0.5414082989,0.7777658882,0.7979046244,0.5949264129,0.7346255702,0.4876063974,0.823649378,0.3417937579,0.6080811645,0.2338748813,1.035581933,0.3892883642,1.011378281
0.6434419591,0.2979888248,0.6682024021,0.2766802475,0.6437882709,0.2652366566,0.7564659852,0.2938014796,0.6427838385,0.2945520992,0.8033802537,0.409971826,0.6612840571,0.4031769459,0.8208116242,0.6358173311,0.5678149401,0.519326382,0.5786321469,0.6771740004,0.5278345676,0.5131352705,0.7540296274,0.7454893813,0.6083119825,0.7199523916,0.4198387012,0.8364980057,0.3372310906,0.6108554439,0.2201866269,1.031346946,0.3805844556,1.006574829
0.6416314938,0.304257122,0.6699202942,0.2778656634,0.6458057448,0.2689040242,0.7540345804,0.2957474527,0.6450959977,0.2964168133,0.8094839331,0.4165228791,0.6628046184,0.4000451327,0.8212974999,0.6419817508,0.5602628143,0.5066242243,0.606135027,0.7281909564,0.4495700018,0.5529175646,0.7492855801,0.7562713728,0.5924951,0.7227078127,0.4149521705,0.8109925192,0.3432458477,0.6046590694,0.2264842616,1.026178724,0.3893616691,1.005887244
