,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4313211891,0.6242619776,0.5458023492,0.5072209499,0.3978849997,0.5030657357,0.7924997389,0.4559024521,0.3615802429,0.4968028332,0.9828682669,1.038389098,0.6492412137,0.908137186,1.022524654,1.255654872,0.5545260711,1.282529981,0.9289227678,1.240015125,0.557663706,1.280916743,0.9205264711,1.238188792,0.6670566125,1.274985258,0.8723620327,1.250168327,0.6141513785,1.228240189,0.8027653054,1.246166763,0.6250775327,1.265497107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4313211891,0.6242619776,0.5458023492,0.5072209499,0.3978849997,0.5030657357,0.7924997389,0.4559024521,0.3615802429,0.4968028332,0.9828682669,1.038389098,0.6492412137,0.908137186,1.022524654,1.255654872,0.5545260711,1.282529981,0.9289227678,1.240015125,0.557663706,1.280916743,0.9205264711,1.238188792,0.6670566125,1.274985258,0.8723620327,1.250168327,0.6141513785,1.228240189,0.8027653054,1.246166763,0.6250775327,1.265497107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4367557931,0.6782150012,0.539903112,0.5457221747,0.4080070503,0.5081239491,0.7890786253,0.4737243068,0.3941250794,0.5695908278,0.9904863551,1.051664443,0.5177995964,0.833343684,1.019736559,1.246957324,0.3814847915,1.150206027,0.9933967191,1.248227797,0.517948416,1.051026299,0.9157098685,1.251824862,0.5602778071,1.225834254,0.866571553,1.236831845,0.5513446572,1.238633389,0.8057737738,1.252308562,0.5633705864,1.239261913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4370775505,0.7028513613,0.5370065155,0.5940086603,0.4133613304,0.5212848391,0.8048115676,0.4631636894,0.4264479593,0.5068010022,0.9700885914,1.042332538,0.6005864088,0.8682191864,0.9588083924,1.256112969,0.4989516116,1.285360518,0.7736364654,1.190198166,0.536309643,1.162746658,0.9160992719,1.239976339,0.5547541603,1.233751419,0.8690577071,1.246342633,0.5579348084,1.262832932,0.8078861501,1.263299366,0.5580348635,1.243149115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4269939044,0.7076311316,0.54623649,0.5957831965,0.4177101892,0.5277850943,0.8004262475,0.5260524527,0.4017566132,0.5887424125,0.9919537988,1.050355541,0.5114861982,0.7829849043,1.017177073,1.244522063,0.4384629928,1.048852363,0.9908736448,1.233128914,0.4045750956,1.033630789,0.9216625208,1.236125595,0.609942169,1.256828264,0.8641593428,1.237377033,0.6199734594,1.260263181,0.8054013749,1.248739861,0.6262550166,1.256164409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.423868607,0.7086765516,0.5474274103,0.6105539692,0.4278543487,0.5209546163,0.7864227146,0.5031977609,0.4423820453,0.4986582804,0.9555050353,1.052992972,0.5141890003,0.799458218,0.9551954436,1.245247277,0.3750391681,1.021802892,0.7563156135,1.18438781,0.3859804818,0.8990599228,0.8589610729,1.235965171,0.5633509595,1.224700237,0.7924373604,1.237382923,0.5529297822,1.2253051,0.7350271082,1.254788075,0.5448448704,1.234138969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.419919322,0.7130245773,0.5123992606,0.5790265664,0.413801902,0.5512541073,0.7837054182,0.5101592587,0.396402949,0.571144412,1.001463493,1.160503552,0.6864630443,1.015319188,1.00905488,1.243998087,0.6389363155,1.264658045,0.989408981,1.238323646,0.6361640808,1.298260169,0.9901799112,1.22229533,0.7106831027,1.262155222,0.9914197226,1.234302489,0.6969043095,1.251461995,0.9984407931,1.236718324,0.6837199103,1.246645428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4388323057,0.7369833679,0.5403215783,0.6345446611,0.4390855907,0.5483014482,0.7854197183,0.5035664321,0.4447034528,0.4962642388,0.9905446063,1.05590291,0.5372112549,0.7976015254,1.013183189,1.248081188,0.4344434528,1.071375846,0.9895737667,1.243310529,0.4600600436,1.045133502,0.9163254356,1.249389869,0.5587822778,1.205018429,0.8651244979,1.245674993,0.5555362024,1.243205474,0.8000093981,1.25510867,0.5611824905,1.250624252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4408201684,0.7437303948,0.5456752285,0.6480717501,0.4357654834,0.5495683442,0.8135321827,0.496511523,0.3870695862,0.4660561001,0.9990259928,1.046859093,0.6055864824,0.8024793914,1.010770205,1.25543814,0.4919488634,1.144110717,0.9824766454,1.236087622,0.5061327112,1.121276201,0.9110312017,1.250526906,0.678963042,1.245951751,0.8640049056,1.245437268,0.61548902,1.251598855,0.8051802259,1.25057552,0.6255751999,1.269644045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4745154474,0.7673185104,0.5501730785,0.650632939,0.4473490743,0.5900410629,0.819925478,0.5394118213,0.4445675727,0.5044327821,0.9734160575,0.9965242013,0.5612018187,0.7865398144,1.012860851,1.255569031,0.5289002003,1.155979114,0.9920269571,1.227477158,0.5011585942,1.247847065,0.9201468438,1.236974448,0.6794165266,1.222767275,0.871624855,1.235241321,0.6814470662,1.250236268,0.8077750356,1.255167167,0.6814323629,1.26072977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4690242352,0.7610901344,0.5413824074,0.6667503517,0.4519385846,0.5993569134,0.8198123442,0.5607602875,0.4483840401,0.5015363693,0.9421512635,0.9862875224,0.4708505159,0.6881624938,0.9575915875,1.242839694,0.3627526046,1.017842343,0.8510392501,1.155017646,0.3841599528,0.9327715009,0.8711610422,1.247455296,0.5765127412,1.20370672,0.8089126065,1.235034825,0.6304618533,1.243131442,0.7475157864,1.253356132,0.6228465899,1.255928234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4977941105,0.794572576,0.5627100899,0.6934834691,0.4738425188,0.64833593,0.8145429875,0.5507891772,0.4592327942,0.4623188026,0.964195719,1.005168401,0.6735862637,0.7989139446,1.033611138,1.252539059,0.5382561702,0.9099012627,0.9054334767,1.111465871,0.5165358109,0.9396602514,0.8699200119,1.243090906,0.7589324495,1.215899019,0.7970935565,1.252152708,0.6892508862,1.245750267,0.8123398105,1.25880874,0.696763175,1.244580139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5049001368,0.7795850426,0.6069622819,0.6693105025,0.4684940331,0.6431503036,0.8145700647,0.5686020077,0.4274433587,0.5275270818,0.970305851,1.028134979,0.4831823653,0.7359450893,1.023382961,1.253238409,0.3556271787,1.04313219,0.9816100115,1.088782798,0.3947172258,0.9348576319,0.878787666,1.230187344,0.6124939009,1.219941559,0.8259917808,1.24081213,0.551617691,1.220604186,0.8239567799,1.235577674,0.5559384187,1.266250926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4995360903,0.8157239127,0.5881899971,0.6890590154,0.4714805032,0.6544167392,0.7838862824,0.5433629273,0.4490495248,0.5650696309,0.9900715648,1.019350475,0.6029243952,0.7494956733,1.020472818,1.264365614,0.4916908991,1.023097079,0.9895337546,1.226260061,0.5165585655,1.049606886,0.928793774,1.238590849,0.6894088121,1.210088432,0.863449105,1.238209631,0.6118625249,1.219041294,0.8083069527,1.233946562,0.6200432661,1.251349987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5128455533,0.835040304,0.5840162748,0.7620383617,0.484170987,0.6623314809,0.775458373,0.5301642715,0.4386598741,0.5541497158,0.9488444013,0.9760258778,0.4963313848,0.7106413452,1.019154473,1.248137419,0.2666920614,1.12448448,0.9938261699,1.220977637,0.3614139733,0.9363348716,0.8640520549,1.238199538,0.6061619339,1.216611628,0.8000278584,1.245630118,0.6146936389,1.248020787,0.7463433932,1.244123779,0.6269848899,1.252372483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5462150388,0.8347688157,0.5818678915,0.7766622051,0.5342871725,0.7186935857,0.8277313514,0.5608879676,0.5143705027,0.5714152295,0.7072858643,0.8367647967,0.4308472436,0.8372376893,0.6505584123,1.237921751,0.3529684479,0.9527719661,0.6177404511,1.046941054,0.4701198956,0.7979049915,0.5546509528,1.212932512,0.5813744968,1.210361796,0.5690879896,1.229587072,0.5543894457,1.22356245,0.5693383235,1.251942945,0.5706437274,1.2558468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5523558359,0.8226056303,0.6314976512,0.7616583508,0.4938275318,0.7014832552,0.7828685857,0.5853305216,0.4182393171,0.5205240936,0.7966049172,0.8062691503,0.2992050212,0.8777691147,0.8312628984,1.155507808,0.1754634158,1.030528325,0.7651154615,1.013690692,0.4315151227,0.6182676308,0.6611009535,1.205094344,0.4501795286,1.216655882,0.6212862107,1.241041835,0.4956589255,1.228123618,0.6188748168,1.255098201,0.496244135,1.253219411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5417105641,0.7826577346,0.6080499725,0.6646520419,0.4571068816,0.6430663126,0.7642914497,0.4534985889,0.3393752992,0.3504758159,0.6767712604,0.7146183953,0.2998796938,0.8291690813,0.8075206164,1.192668184,0.3078657855,1.299038991,0.7529435942,0.9670257098,0.3901930226,1.119182403,0.6128082804,1.218102288,0.5209359381,1.196819005,0.6226711034,1.219470403,0.509295112,1.22117927,0.6238914661,1.242803549,0.5663555837,1.241083056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5368253879,0.7616993402,0.6067215756,0.64579857,0.4595276521,0.5994735147,0.7431638385,0.4700806688,0.3458647153,0.4649471699,0.7582289403,0.6791180377,0.2915409177,0.8866901579,0.8914527689,1.070565808,0.2622044012,1.276850926,0.7404337152,0.9444814661,0.3668775285,1.107715342,0.7869582325,1.224854795,0.4541848736,1.217571243,0.7349990908,1.223137453,0.5106441065,1.232276831,0.7478271208,1.241120769,0.5061362263,1.237754664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5249410956,0.8045335836,0.60380916,0.6827838906,0.4217944099,0.5906358216,0.7277203126,0.4980808881,0.3212235809,0.4138867104,0.8699280833,1.040440735,0.204756952,0.863117222,0.8814769107,1.247418093,0.262016212,1.262706421,0.7174331854,1.103306375,0.2986610706,1.132245789,0.7962604951,1.224507032,0.374153642,1.238003843,0.7374804475,1.218991955,0.3865566931,1.23756088,0.746455827,1.237059057,0.4439334851,1.246564412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5274049596,0.7967322921,0.5785588086,0.6979772497,0.4817292718,0.6117851999,0.6635804455,0.6026824977,0.3634968286,0.5639347789,0.8156478377,0.66521724,0.3808330219,0.6940345931,0.8911684404,0.8731711492,0.1921931909,0.8621546833,0.7491783929,0.6836407044,0.4457639618,0.6711385111,0.8066433612,0.81279147,0.4485592703,1.207328725,0.7247743514,0.7152221602,0.5111423977,1.238293742,0.7317549236,0.7317069931,0.5077807421,1.249821905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5261415804,0.7805847485,0.6056359825,0.6682653566,0.4300425104,0.5950822964,0.7573438117,0.40280849,0.2748317236,0.458358721,0.8938170389,0.8359142769,0.2666133294,0.7815666774,0.8728376416,1.122048124,0.2537403631,1.283816147,0.7176895327,0.8939360032,0.302388476,1.149475991,0.7931302234,1.22814694,0.4246259803,1.240253194,0.7411010386,1.218569795,0.441913371,1.236086534,0.7495787508,1.246974741,0.4469719842,1.257730736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5282871565,0.7686731435,0.6160363413,0.6582044331,0.4106863742,0.5641979624,0.7370094066,0.4122891519,0.2845791676,0.4322337548,0.959152372,0.9669270761,0.2595132241,0.7562506041,0.954893025,1.239370289,0.3202206745,1.273287241,0.7462736133,1.064918608,0.4160302678,1.135231989,0.8665950683,1.220372284,0.4415767912,1.214926917,0.7409409804,1.223775507,0.442099991,1.241306534,0.7542750766,1.241911084,0.4462456425,1.237789576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5259351563,0.7521368149,0.6052200321,0.6434368985,0.4206990741,0.5707944557,0.754815328,0.3943617483,0.3252043149,0.4576502088,0.8877240619,0.9848898403,0.2899281376,0.9193512076,0.8760469781,1.224455304,0.2564011766,1.266866549,0.7902620924,1.041420046,0.3277107194,1.141317887,0.7860288472,1.215168212,0.3786005362,1.234708859,0.7422067767,1.220673095,0.4515503223,1.235251869,0.750681266,1.241465576,0.4550675511,1.248952326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5172908334,0.7603986992,0.6115265755,0.6924970055,0.4157624133,0.5716115631,0.7431539061,0.3912447807,0.260405764,0.406335313,0.8803999637,0.7179532404,0.2712715294,0.7706069431,0.7813399812,1.132459457,0.305241781,1.28336995,0.6944869492,0.8659941235,0.3779537418,1.140409006,0.859077923,1.213112659,0.5042722132,1.230532706,0.7386165936,1.220622195,0.5053936099,1.235196554,0.744890201,1.248628355,0.5096882735,1.24312433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5158714042,0.7606249691,0.6021469242,0.6578537685,0.4286021365,0.6316942668,0.7551949367,0.4294391727,0.364620591,0.5491455279,0.9481425452,0.8033606338,0.2880834624,0.8064264426,0.9645126079,1.227061332,0.2459234602,1.148071974,0.7903358278,1.047617624,0.3764092431,1.067992022,0.8597051235,1.215468085,0.3254839103,1.223144367,0.8017377357,1.241709659,0.3855166528,1.24076959,0.7453625915,1.253987709,0.3818610392,1.255959469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5065297348,0.7650404612,0.5875960806,0.6411546872,0.3675713998,0.5393199735,0.7398879792,0.4117860182,0.3055862258,0.4649496329,0.8613770231,0.9452121165,0.1827004962,1.096182019,0.8138436585,1.214705163,0.2506911146,1.236490916,0.7452059918,1.046140479,0.3023013772,1.049977422,0.7907682393,1.210169523,0.3241349686,1.225247068,0.7369263172,1.243724321,0.3789203571,1.233254569,0.7414904531,1.241613466,0.3741335271,1.242315765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4839180861,0.7527291413,0.5677460465,0.6174428463,0.386235508,0.5622443234,0.732362506,0.4178602204,0.2334832932,0.3720691362,0.7999464612,0.9843259767,0.2109296183,0.96409136,0.7394990323,1.236543112,0.2987754549,1.266086836,0.7065039868,1.154683897,0.3852115568,1.137262276,0.7199095121,1.215007377,0.3676380044,1.261951453,0.6909341325,1.231254868,0.3806018064,1.222169799,0.6930833484,1.242015878,0.3802666762,1.247866016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4780227238,0.7786647735,0.5595489947,0.6377568134,0.4022489652,0.5720152025,0.7295318633,0.4485923047,0.3138253111,0.3907129644,0.8035286526,0.9944403914,0.1617542612,0.9857652062,0.7487445803,1.215086611,0.172853198,1.254115551,0.7795567791,1.067714392,0.3062402511,1.062065599,0.7200127501,1.199328982,0.3586805423,1.249000873,0.685648171,1.233552519,0.3667443007,1.24162813,0.6889544498,1.2356336,0.3726992646,1.242206727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4689059907,0.7734166361,0.5651073219,0.584856993,0.3737692312,0.5137648991,0.7631603048,0.457822591,0.2494466369,0.3383284302,0.7647938932,0.9857290468,0.1122874935,0.9002962103,0.7418159024,1.223751585,0.1949333681,1.220776835,0.7086558379,1.16637731,0.2991254951,0.9487553849,0.6582767861,1.211237489,0.3060797583,1.248176923,0.62566533,1.22405623,0.3201686427,1.218433799,0.6207665099,1.233670285,0.3690213582,1.23654181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4642076214,0.7491868971,0.5502197,0.6218442908,0.392657844,0.5362286493,0.7439761705,0.5166469998,0.3098759801,0.3893175867,0.9211656815,0.9916850203,0.3305311648,0.7426601885,0.8964617132,1.241742817,0.1852077584,0.9232754652,0.7628654246,1.099583052,0.3655576799,0.7961600917,0.7929915065,1.215603833,0.3338598611,1.21839743,0.7393427104,1.250321941,0.394390006,1.218585356,0.7438895575,1.235976204,0.4286829368,1.242604384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4563141277,0.7297087829,0.5678490312,0.5613136115,0.380548062,0.4565868823,0.7555304984,0.4680785511,0.3378930519,0.3752457567,0.9991896461,1.153138549,0.3436265047,0.7785695388,1.007538984,1.248321585,0.1815444333,1.161763856,0.9063261121,1.11498054,0.1903655761,0.9904632327,0.9919617686,1.207437781,0.447765586,1.21538873,0.9243137632,1.223569663,0.4351434407,1.230111474,0.8540963997,1.246891492,0.4325786319,1.248584814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4610973555,0.7250891381,0.5516727305,0.542483981,0.4107566641,0.5052861727,0.7652465954,0.4391146652,0.3729261917,0.5527425044,0.957769817,0.9426271183,0.5441220966,0.8555504877,1.013453153,1.254516164,0.4416610643,1.238079933,0.9149144039,1.105385537,0.4893445431,1.07448689,0.8657656314,1.224772219,0.5655536234,1.216698909,0.8001874708,1.246225574,0.5635878864,1.227253949,0.7436863701,1.243347762,0.551475382,1.239935261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4775266239,0.729263738,0.5823628615,0.5656460519,0.4182282366,0.4921823045,0.8062719399,0.4174983678,0.3385008671,0.4606708117,0.8924874035,0.9953719855,0.2768711005,0.9854486847,1.011939555,1.26733439,0.1903280451,1.24899774,0.9208201249,1.238093259,0.2094505844,1.01739538,0.7953752302,1.218730425,0.3833363186,1.221740052,0.7434635077,1.237561963,0.4329421657,1.227327668,0.7462191683,1.241365786,0.4320967272,1.258948421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4868661012,0.7208157272,0.6116926967,0.5491472673,0.4300089518,0.4664518397,0.8039520362,0.4246643508,0.3633807847,0.4308928924,0.8983421827,1.093599191,0.3085012376,0.9640794736,0.8998756334,1.257750269,0.1305781255,1.246460363,0.7409951585,1.236867294,0.178811283,0.8538295323,0.7331341371,1.21558667,0.328498139,1.217461639,0.6864683846,1.247981835,0.3667438684,1.203369684,0.6777219809,1.236994831,0.3715055251,1.239223886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
